2024-11-24T01:45:20.195746+08:00 - INFO - >>>>>>>>>>>>>>Running settings>>>>>>>>>>>>>>
2024-11-24T01:45:20.195900+08:00 - INFO - iteration: 8000
2024-11-24T01:45:20.195987+08:00 - INFO - lr: 0.0001
2024-11-24T01:45:20.196060+08:00 - INFO - dlr: 0.0001
2024-11-24T01:45:20.196121+08:00 - INFO - batch_size: 64
2024-11-24T01:45:20.196178+08:00 - INFO - print_freq: 40
2024-11-24T01:45:20.196235+08:00 - INFO - dataset: cifar10
2024-11-24T01:45:20.196306+08:00 - INFO - level: 2
2024-11-24T01:45:20.196361+08:00 - INFO - dataset_portion: 0.05
2024-11-24T01:45:20.196418+08:00 - INFO - train_portion: 0.7
2024-11-24T01:45:20.196474+08:00 - INFO - test_portion: 0.3
2024-11-24T01:45:20.196529+08:00 - INFO - attack: fsha
2024-11-24T01:45:20.196598+08:00 - INFO - loss_threshold: 1.8
2024-11-24T01:45:20.196651+08:00 - INFO - if_update: False
2024-11-24T01:45:20.196702+08:00 - INFO - >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>


2024-11-24T01:45:21.899831+08:00 - INFO - DataSet:cifar10
2024-11-24T01:45:21.900443+08:00 - INFO - Train Dataset: 50000
2024-11-24T01:45:21.900549+08:00 - INFO - Test Dataset: 10000
2024-11-24T01:45:21.900615+08:00 - INFO - Shadow Dataset:2500
2024-11-24T01:45:30.583790+08:00 - CRITICAL - Iter: 40 / 10000,  Pseudo Inverse Loss: 0.0640, Discriminator Loss: 3.6605, Pseudo Target MSELoss: 0.1119,  Dis_Pseudo_Loss: 2.2485, Dis_target_Loss.: -2.4528
2024-11-24T01:46:46.299839+08:00 - CRITICAL - Iter: 480 / 10000,  Pseudo Inverse Loss: 0.0206, Discriminator Loss: -13.4585, Pseudo Target MSELoss: 0.1039,  Dis_Pseudo_Loss: -8.6379, Dis_target_Loss.: -5.8508
2024-11-24T01:46:52.656221+08:00 - CRITICAL - Iter: 520 / 10000,  Pseudo Inverse Loss: 0.0165, Discriminator Loss: -12.3904, Pseudo Target MSELoss: 0.1348,  Dis_Pseudo_Loss: -7.1605, Dis_target_Loss.: -7.2391
2024-11-24T01:46:59.395386+08:00 - CRITICAL - Iter: 560 / 10000,  Pseudo Inverse Loss: 0.0174, Discriminator Loss: -9.2023, Pseudo Target MSELoss: 0.0630,  Dis_Pseudo_Loss: -11.9582, Dis_target_Loss.: 2.4448
2024-11-24T01:47:06.283941+08:00 - CRITICAL - Iter: 600 / 10000,  Pseudo Inverse Loss: 0.0168, Discriminator Loss: -13.1230, Pseudo Target MSELoss: 0.1396,  Dis_Pseudo_Loss: -0.3488, Dis_target_Loss.: -13.6697
2024-11-24T01:47:13.366321+08:00 - CRITICAL - Iter: 640 / 10000,  Pseudo Inverse Loss: 0.0156, Discriminator Loss: -10.5913, Pseudo Target MSELoss: 0.1559,  Dis_Pseudo_Loss: 2.1210, Dis_target_Loss.: -13.4439
2024-11-24T01:47:20.589501+08:00 - CRITICAL - Iter: 680 / 10000,  Pseudo Inverse Loss: 0.0177, Discriminator Loss: -9.5217, Pseudo Target MSELoss: 0.0860,  Dis_Pseudo_Loss: 4.6585, Dis_target_Loss.: -14.8403
2024-11-24T01:47:27.652600+08:00 - CRITICAL - Iter: 720 / 10000,  Pseudo Inverse Loss: 0.0151, Discriminator Loss: -10.3222, Pseudo Target MSELoss: 0.0774,  Dis_Pseudo_Loss: 3.5110, Dis_target_Loss.: -14.3661
2024-11-24T01:47:34.950295+08:00 - CRITICAL - Iter: 760 / 10000,  Pseudo Inverse Loss: 0.0173, Discriminator Loss: -8.0108, Pseudo Target MSELoss: 0.0565,  Dis_Pseudo_Loss: -8.1253, Dis_target_Loss.: -0.4409
2024-11-24T01:47:42.379350+08:00 - CRITICAL - Iter: 800 / 10000,  Pseudo Inverse Loss: 0.0150, Discriminator Loss: -5.1346, Pseudo Target MSELoss: 0.0570,  Dis_Pseudo_Loss: 2.4733, Dis_target_Loss.: -7.8645
2024-11-24T01:47:49.433182+08:00 - CRITICAL - Iter: 840 / 10000,  Pseudo Inverse Loss: 0.0145, Discriminator Loss: -6.4210, Pseudo Target MSELoss: 0.0488,  Dis_Pseudo_Loss: -5.4587, Dis_target_Loss.: -1.3609
2024-11-24T01:47:56.678113+08:00 - CRITICAL - Iter: 880 / 10000,  Pseudo Inverse Loss: 0.0142, Discriminator Loss: -7.9677, Pseudo Target MSELoss: 0.0751,  Dis_Pseudo_Loss: -8.6356, Dis_target_Loss.: 0.5266
2024-11-24T01:48:03.584361+08:00 - CRITICAL - Iter: 920 / 10000,  Pseudo Inverse Loss: 0.0138, Discriminator Loss: -6.2861, Pseudo Target MSELoss: 0.0482,  Dis_Pseudo_Loss: -0.3120, Dis_target_Loss.: -6.3915
2024-11-24T01:48:10.136265+08:00 - CRITICAL - Iter: 960 / 10000,  Pseudo Inverse Loss: 0.0138, Discriminator Loss: -7.4828, Pseudo Target MSELoss: 0.0411,  Dis_Pseudo_Loss: -8.9761, Dis_target_Loss.: 0.8492
2024-11-24T01:48:16.414786+08:00 - CRITICAL - Iter: 1000 / 10000,  Pseudo Inverse Loss: 0.0152, Discriminator Loss: -7.7278, Pseudo Target MSELoss: 0.0391,  Dis_Pseudo_Loss: 10.1172, Dis_target_Loss.: -18.5535
2024-11-24T01:48:22.327710+08:00 - CRITICAL - Iter: 1040 / 10000,  Pseudo Inverse Loss: 0.0137, Discriminator Loss: -5.5163, Pseudo Target MSELoss: 0.0420,  Dis_Pseudo_Loss: 1.6169, Dis_target_Loss.: -7.6155
2024-11-24T01:48:29.231987+08:00 - CRITICAL - Iter: 1080 / 10000,  Pseudo Inverse Loss: 0.0128, Discriminator Loss: -7.4261, Pseudo Target MSELoss: 0.0480,  Dis_Pseudo_Loss: -15.0904, Dis_target_Loss.: 7.3398
2024-11-24T01:48:36.280517+08:00 - CRITICAL - Iter: 1120 / 10000,  Pseudo Inverse Loss: 0.0139, Discriminator Loss: -3.0114, Pseudo Target MSELoss: 0.0349,  Dis_Pseudo_Loss: -5.0877, Dis_target_Loss.: 1.3506
2024-11-24T01:48:42.518254+08:00 - CRITICAL - Iter: 1160 / 10000,  Pseudo Inverse Loss: 0.0126, Discriminator Loss: -6.2131, Pseudo Target MSELoss: 0.0391,  Dis_Pseudo_Loss: -6.0800, Dis_target_Loss.: -0.5724
2024-11-24T01:48:49.639760+08:00 - CRITICAL - Iter: 1200 / 10000,  Pseudo Inverse Loss: 0.0149, Discriminator Loss: -4.3134, Pseudo Target MSELoss: 0.0425,  Dis_Pseudo_Loss: 5.5605, Dis_target_Loss.: -10.1163
2024-11-24T01:48:56.802272+08:00 - CRITICAL - Iter: 1240 / 10000,  Pseudo Inverse Loss: 0.0173, Discriminator Loss: -7.2616, Pseudo Target MSELoss: 0.0344,  Dis_Pseudo_Loss: -6.5318, Dis_target_Loss.: -1.2346
2024-11-24T01:49:04.152205+08:00 - CRITICAL - Iter: 1280 / 10000,  Pseudo Inverse Loss: 0.0114, Discriminator Loss: -4.6789, Pseudo Target MSELoss: 0.0459,  Dis_Pseudo_Loss: -14.7315, Dis_target_Loss.: 9.8460
2024-11-24T01:49:11.398620+08:00 - CRITICAL - Iter: 1320 / 10000,  Pseudo Inverse Loss: 0.0169, Discriminator Loss: -8.0244, Pseudo Target MSELoss: 0.0489,  Dis_Pseudo_Loss: -13.7493, Dis_target_Loss.: 4.9227
2024-11-24T01:49:17.907685+08:00 - CRITICAL - Iter: 1360 / 10000,  Pseudo Inverse Loss: 0.0151, Discriminator Loss: -7.3783, Pseudo Target MSELoss: 0.0391,  Dis_Pseudo_Loss: 11.0139, Dis_target_Loss.: -18.6949
2024-11-24T01:49:24.567105+08:00 - CRITICAL - Iter: 1400 / 10000,  Pseudo Inverse Loss: 0.0123, Discriminator Loss: -5.6359, Pseudo Target MSELoss: 0.0335,  Dis_Pseudo_Loss: -8.5610, Dis_target_Loss.: 2.6875
2024-11-24T01:49:31.896513+08:00 - CRITICAL - Iter: 1440 / 10000,  Pseudo Inverse Loss: 0.0121, Discriminator Loss: -3.4303, Pseudo Target MSELoss: 0.0369,  Dis_Pseudo_Loss: -3.5131, Dis_target_Loss.: -0.0975
2024-11-24T01:49:39.328476+08:00 - CRITICAL - Iter: 1480 / 10000,  Pseudo Inverse Loss: 0.0119, Discriminator Loss: -6.6913, Pseudo Target MSELoss: 0.0363,  Dis_Pseudo_Loss: -13.8504, Dis_target_Loss.: 6.0338
2024-11-24T01:49:45.091195+08:00 - CRITICAL - Iter: 1520 / 10000,  Pseudo Inverse Loss: 0.0137, Discriminator Loss: -3.3371, Pseudo Target MSELoss: 0.0327,  Dis_Pseudo_Loss: 18.4866, Dis_target_Loss.: -22.0051
2024-11-24T01:49:52.247436+08:00 - CRITICAL - Iter: 1560 / 10000,  Pseudo Inverse Loss: 0.0112, Discriminator Loss: -6.3123, Pseudo Target MSELoss: 0.0309,  Dis_Pseudo_Loss: -3.3868, Dis_target_Loss.: -3.0332
2024-11-24T01:49:59.060347+08:00 - CRITICAL - Iter: 1600 / 10000,  Pseudo Inverse Loss: 0.0131, Discriminator Loss: -3.8227, Pseudo Target MSELoss: 0.0356,  Dis_Pseudo_Loss: -3.0637, Dis_target_Loss.: -1.1118
2024-11-24T01:50:06.286918+08:00 - CRITICAL - Iter: 1640 / 10000,  Pseudo Inverse Loss: 0.0122, Discriminator Loss: -7.4237, Pseudo Target MSELoss: 0.0405,  Dis_Pseudo_Loss: 1.6836, Dis_target_Loss.: -9.4255
2024-11-24T01:50:13.281406+08:00 - CRITICAL - Iter: 1680 / 10000,  Pseudo Inverse Loss: 0.0095, Discriminator Loss: -4.7903, Pseudo Target MSELoss: 0.0379,  Dis_Pseudo_Loss: -3.8911, Dis_target_Loss.: -1.0140
2024-11-24T01:50:20.751151+08:00 - CRITICAL - Iter: 1720 / 10000,  Pseudo Inverse Loss: 0.0121, Discriminator Loss: -7.0182, Pseudo Target MSELoss: 0.0317,  Dis_Pseudo_Loss: -4.3529, Dis_target_Loss.: -3.0801
2024-11-24T01:50:27.962857+08:00 - CRITICAL - Iter: 1760 / 10000,  Pseudo Inverse Loss: 0.0123, Discriminator Loss: -3.3089, Pseudo Target MSELoss: 0.0343,  Dis_Pseudo_Loss: 2.8540, Dis_target_Loss.: -6.7917
2024-11-24T01:50:35.280608+08:00 - CRITICAL - Iter: 1800 / 10000,  Pseudo Inverse Loss: 0.0122, Discriminator Loss: -3.8802, Pseudo Target MSELoss: 0.0286,  Dis_Pseudo_Loss: -4.8542, Dis_target_Loss.: 0.1949
2024-11-24T01:50:42.640722+08:00 - CRITICAL - Iter: 1840 / 10000,  Pseudo Inverse Loss: 0.0114, Discriminator Loss: -4.6323, Pseudo Target MSELoss: 0.0326,  Dis_Pseudo_Loss: 12.7139, Dis_target_Loss.: -17.5275
2024-11-24T01:50:49.747555+08:00 - CRITICAL - Iter: 1880 / 10000,  Pseudo Inverse Loss: 0.0109, Discriminator Loss: -4.7919, Pseudo Target MSELoss: 0.0242,  Dis_Pseudo_Loss: -5.9708, Dis_target_Loss.: 0.9754
2024-11-24T01:50:56.546559+08:00 - CRITICAL - Iter: 1920 / 10000,  Pseudo Inverse Loss: 0.0125, Discriminator Loss: -2.9322, Pseudo Target MSELoss: 0.0369,  Dis_Pseudo_Loss: -2.9536, Dis_target_Loss.: -0.1487
2024-11-24T01:51:03.268228+08:00 - CRITICAL - Iter: 1960 / 10000,  Pseudo Inverse Loss: 0.0128, Discriminator Loss: -5.1402, Pseudo Target MSELoss: 0.0324,  Dis_Pseudo_Loss: -3.4757, Dis_target_Loss.: -1.9172
2024-11-24T01:51:10.017964+08:00 - CRITICAL - Iter: 2000 / 10000,  Pseudo Inverse Loss: 0.0116, Discriminator Loss: -4.3882, Pseudo Target MSELoss: 0.0325,  Dis_Pseudo_Loss: -1.8625, Dis_target_Loss.: -2.9268
2024-11-24T01:51:17.210588+08:00 - CRITICAL - Iter: 2040 / 10000,  Pseudo Inverse Loss: 0.0108, Discriminator Loss: -5.9050, Pseudo Target MSELoss: 0.0326,  Dis_Pseudo_Loss: -4.1687, Dis_target_Loss.: -2.0945
2024-11-24T01:51:24.457303+08:00 - CRITICAL - Iter: 2080 / 10000,  Pseudo Inverse Loss: 0.0140, Discriminator Loss: -1.8894, Pseudo Target MSELoss: 0.0294,  Dis_Pseudo_Loss: -10.7392, Dis_target_Loss.: 8.0878
2024-11-24T01:51:31.759258+08:00 - CRITICAL - Iter: 2120 / 10000,  Pseudo Inverse Loss: 0.0129, Discriminator Loss: -5.5126, Pseudo Target MSELoss: 0.0293,  Dis_Pseudo_Loss: 5.3608, Dis_target_Loss.: -11.1472
2024-11-24T01:51:39.062442+08:00 - CRITICAL - Iter: 2160 / 10000,  Pseudo Inverse Loss: 0.0107, Discriminator Loss: -5.9023, Pseudo Target MSELoss: 0.0314,  Dis_Pseudo_Loss: 3.7553, Dis_target_Loss.: -9.9087
2024-11-24T01:51:46.345195+08:00 - CRITICAL - Iter: 2200 / 10000,  Pseudo Inverse Loss: 0.0105, Discriminator Loss: -4.4410, Pseudo Target MSELoss: 0.0308,  Dis_Pseudo_Loss: -8.9049, Dis_target_Loss.: 4.2205
2024-11-24T01:51:53.545257+08:00 - CRITICAL - Iter: 2240 / 10000,  Pseudo Inverse Loss: 0.0112, Discriminator Loss: -5.6460, Pseudo Target MSELoss: 0.0298,  Dis_Pseudo_Loss: -8.2823, Dis_target_Loss.: 2.4226
2024-11-24T01:52:00.798417+08:00 - CRITICAL - Iter: 2280 / 10000,  Pseudo Inverse Loss: 0.0113, Discriminator Loss: -3.8411, Pseudo Target MSELoss: 0.0269,  Dis_Pseudo_Loss: -2.6528, Dis_target_Loss.: -2.1967
2024-11-24T01:52:07.954496+08:00 - CRITICAL - Iter: 2320 / 10000,  Pseudo Inverse Loss: 0.0123, Discriminator Loss: -5.7563, Pseudo Target MSELoss: 0.0316,  Dis_Pseudo_Loss: -4.2401, Dis_target_Loss.: -1.6632
2024-11-24T01:52:15.247811+08:00 - CRITICAL - Iter: 2360 / 10000,  Pseudo Inverse Loss: 0.0114, Discriminator Loss: -5.0452, Pseudo Target MSELoss: 0.0263,  Dis_Pseudo_Loss: -7.5935, Dis_target_Loss.: 2.2624
2024-11-24T01:52:22.390862+08:00 - CRITICAL - Iter: 2400 / 10000,  Pseudo Inverse Loss: 0.0096, Discriminator Loss: -3.7974, Pseudo Target MSELoss: 0.0270,  Dis_Pseudo_Loss: -16.1413, Dis_target_Loss.: 12.2137
2024-11-24T01:52:29.479633+08:00 - CRITICAL - Iter: 2440 / 10000,  Pseudo Inverse Loss: 0.0113, Discriminator Loss: -6.8306, Pseudo Target MSELoss: 0.0262,  Dis_Pseudo_Loss: -0.4919, Dis_target_Loss.: -6.5436
2024-11-24T01:52:36.657912+08:00 - CRITICAL - Iter: 2480 / 10000,  Pseudo Inverse Loss: 0.0116, Discriminator Loss: -4.1350, Pseudo Target MSELoss: 0.0298,  Dis_Pseudo_Loss: 6.3868, Dis_target_Loss.: -10.6554
2024-11-24T01:52:44.033251+08:00 - CRITICAL - Iter: 2520 / 10000,  Pseudo Inverse Loss: 0.0103, Discriminator Loss: -4.7692, Pseudo Target MSELoss: 0.0336,  Dis_Pseudo_Loss: -10.0210, Dis_target_Loss.: 5.1071
2024-11-24T01:52:51.262602+08:00 - CRITICAL - Iter: 2560 / 10000,  Pseudo Inverse Loss: 0.0102, Discriminator Loss: -5.7875, Pseudo Target MSELoss: 0.0288,  Dis_Pseudo_Loss: 0.9122, Dis_target_Loss.: -7.1222
2024-11-24T01:52:58.220261+08:00 - CRITICAL - Iter: 2600 / 10000,  Pseudo Inverse Loss: 0.0124, Discriminator Loss: -4.0038, Pseudo Target MSELoss: 0.0285,  Dis_Pseudo_Loss: 9.0594, Dis_target_Loss.: -13.2503
2024-11-24T01:53:05.321345+08:00 - CRITICAL - Iter: 2640 / 10000,  Pseudo Inverse Loss: 0.0102, Discriminator Loss: -5.5231, Pseudo Target MSELoss: 0.0328,  Dis_Pseudo_Loss: -2.7351, Dis_target_Loss.: -3.0526
2024-11-24T01:53:12.343433+08:00 - CRITICAL - Iter: 2680 / 10000,  Pseudo Inverse Loss: 0.0182, Discriminator Loss: -3.1597, Pseudo Target MSELoss: 0.0302,  Dis_Pseudo_Loss: -3.0946, Dis_target_Loss.: -0.2156
2024-11-24T01:53:19.365746+08:00 - CRITICAL - Iter: 2720 / 10000,  Pseudo Inverse Loss: 0.0101, Discriminator Loss: -5.2090, Pseudo Target MSELoss: 0.0233,  Dis_Pseudo_Loss: -1.9202, Dis_target_Loss.: -3.7777
2024-11-24T01:53:26.404985+08:00 - CRITICAL - Iter: 2760 / 10000,  Pseudo Inverse Loss: 0.0100, Discriminator Loss: -4.7420, Pseudo Target MSELoss: 0.0269,  Dis_Pseudo_Loss: 2.1328, Dis_target_Loss.: -7.0364
2024-11-24T01:53:33.402780+08:00 - CRITICAL - Iter: 2800 / 10000,  Pseudo Inverse Loss: 0.0139, Discriminator Loss: -3.5069, Pseudo Target MSELoss: 0.0326,  Dis_Pseudo_Loss: -9.6241, Dis_target_Loss.: 5.7620
2024-11-24T01:53:40.377471+08:00 - CRITICAL - Iter: 2840 / 10000,  Pseudo Inverse Loss: 0.0165, Discriminator Loss: -3.8579, Pseudo Target MSELoss: 0.0324,  Dis_Pseudo_Loss: 1.1742, Dis_target_Loss.: -5.6688
2024-11-24T01:53:47.205641+08:00 - CRITICAL - Iter: 2880 / 10000,  Pseudo Inverse Loss: 0.0113, Discriminator Loss: -5.7518, Pseudo Target MSELoss: 0.0247,  Dis_Pseudo_Loss: -3.3509, Dis_target_Loss.: -2.5496
2024-11-24T01:53:54.638764+08:00 - CRITICAL - Iter: 2920 / 10000,  Pseudo Inverse Loss: 0.0114, Discriminator Loss: -4.6744, Pseudo Target MSELoss: 0.0282,  Dis_Pseudo_Loss: 0.7543, Dis_target_Loss.: -5.5199
2024-11-24T01:54:01.666086+08:00 - CRITICAL - Iter: 2960 / 10000,  Pseudo Inverse Loss: 0.0122, Discriminator Loss: -2.7721, Pseudo Target MSELoss: 0.0291,  Dis_Pseudo_Loss: -6.0725, Dis_target_Loss.: 3.1117
2024-11-24T01:54:08.052791+08:00 - CRITICAL - Iter: 3000 / 10000,  Pseudo Inverse Loss: 0.0108, Discriminator Loss: -4.5692, Pseudo Target MSELoss: 0.0243,  Dis_Pseudo_Loss: 3.0484, Dis_target_Loss.: -7.8618
2024-11-24T01:54:14.975425+08:00 - CRITICAL - Iter: 3040 / 10000,  Pseudo Inverse Loss: 0.0106, Discriminator Loss: -4.2345, Pseudo Target MSELoss: 0.0239,  Dis_Pseudo_Loss: -0.0454, Dis_target_Loss.: -4.4134
2024-11-24T01:54:21.962188+08:00 - CRITICAL - Iter: 3080 / 10000,  Pseudo Inverse Loss: 0.0107, Discriminator Loss: -3.7600, Pseudo Target MSELoss: 0.0384,  Dis_Pseudo_Loss: -5.2310, Dis_target_Loss.: 1.3553
2024-11-24T01:54:28.841956+08:00 - CRITICAL - Iter: 3120 / 10000,  Pseudo Inverse Loss: 0.0114, Discriminator Loss: -2.4945, Pseudo Target MSELoss: 0.0227,  Dis_Pseudo_Loss: -14.3648, Dis_target_Loss.: 11.6247
2024-11-24T01:54:36.290643+08:00 - CRITICAL - Iter: 3160 / 10000,  Pseudo Inverse Loss: 0.0094, Discriminator Loss: -4.1157, Pseudo Target MSELoss: 0.0306,  Dis_Pseudo_Loss: 8.7812, Dis_target_Loss.: -13.2144
2024-11-24T01:54:43.313775+08:00 - CRITICAL - Iter: 3200 / 10000,  Pseudo Inverse Loss: 0.0123, Discriminator Loss: -3.2990, Pseudo Target MSELoss: 0.0272,  Dis_Pseudo_Loss: -5.8818, Dis_target_Loss.: 2.4029
2024-11-24T01:54:50.311176+08:00 - CRITICAL - Iter: 3240 / 10000,  Pseudo Inverse Loss: 0.0106, Discriminator Loss: -5.0962, Pseudo Target MSELoss: 0.0266,  Dis_Pseudo_Loss: -7.4306, Dis_target_Loss.: 2.1203
2024-11-24T01:54:57.521785+08:00 - CRITICAL - Iter: 3280 / 10000,  Pseudo Inverse Loss: 0.0112, Discriminator Loss: -1.8349, Pseudo Target MSELoss: 0.0209,  Dis_Pseudo_Loss: 11.8471, Dis_target_Loss.: -13.9041
2024-11-24T01:55:04.229970+08:00 - CRITICAL - Iter: 3320 / 10000,  Pseudo Inverse Loss: 0.0119, Discriminator Loss: -5.2349, Pseudo Target MSELoss: 0.0225,  Dis_Pseudo_Loss: -11.1163, Dis_target_Loss.: 5.7138
2024-11-24T01:55:11.244540+08:00 - CRITICAL - Iter: 3360 / 10000,  Pseudo Inverse Loss: 0.0101, Discriminator Loss: -3.5564, Pseudo Target MSELoss: 0.0305,  Dis_Pseudo_Loss: -12.5874, Dis_target_Loss.: 8.9188
2024-11-24T01:55:17.988228+08:00 - CRITICAL - Iter: 3400 / 10000,  Pseudo Inverse Loss: 0.0089, Discriminator Loss: -3.7409, Pseudo Target MSELoss: 0.0255,  Dis_Pseudo_Loss: -2.1125, Dis_target_Loss.: -1.7688
2024-11-24T01:55:24.972851+08:00 - CRITICAL - Iter: 3440 / 10000,  Pseudo Inverse Loss: 0.0090, Discriminator Loss: -4.0876, Pseudo Target MSELoss: 0.0260,  Dis_Pseudo_Loss: 11.7137, Dis_target_Loss.: -16.4111
2024-11-24T01:55:32.052495+08:00 - CRITICAL - Iter: 3480 / 10000,  Pseudo Inverse Loss: 0.0093, Discriminator Loss: -1.6144, Pseudo Target MSELoss: 0.0240,  Dis_Pseudo_Loss: -16.3419, Dis_target_Loss.: 14.3492
2024-11-24T01:55:38.638419+08:00 - CRITICAL - Iter: 3520 / 10000,  Pseudo Inverse Loss: 0.0098, Discriminator Loss: -5.3934, Pseudo Target MSELoss: 0.0282,  Dis_Pseudo_Loss: 7.5067, Dis_target_Loss.: -13.1275
2024-11-24T01:55:44.596724+08:00 - CRITICAL - Iter: 3560 / 10000,  Pseudo Inverse Loss: 0.0088, Discriminator Loss: -3.2181, Pseudo Target MSELoss: 0.0272,  Dis_Pseudo_Loss: 5.3279, Dis_target_Loss.: -8.8590
2024-11-24T01:55:51.451339+08:00 - CRITICAL - Iter: 3600 / 10000,  Pseudo Inverse Loss: 0.0088, Discriminator Loss: -5.7315, Pseudo Target MSELoss: 0.0245,  Dis_Pseudo_Loss: -2.6729, Dis_target_Loss.: -3.1931
2024-11-24T01:55:57.914987+08:00 - CRITICAL - Iter: 3640 / 10000,  Pseudo Inverse Loss: 0.0123, Discriminator Loss: -4.9889, Pseudo Target MSELoss: 0.0238,  Dis_Pseudo_Loss: -5.7077, Dis_target_Loss.: 0.5775
2024-11-24T01:56:05.050723+08:00 - CRITICAL - Iter: 3680 / 10000,  Pseudo Inverse Loss: 0.0081, Discriminator Loss: -3.5662, Pseudo Target MSELoss: 0.0248,  Dis_Pseudo_Loss: -12.8724, Dis_target_Loss.: 9.1121
2024-11-24T01:56:12.159596+08:00 - CRITICAL - Iter: 3720 / 10000,  Pseudo Inverse Loss: 0.0086, Discriminator Loss: -3.8478, Pseudo Target MSELoss: 0.0219,  Dis_Pseudo_Loss: 18.5073, Dis_target_Loss.: -22.5648
